Refcode    FHe,T(-)   Density(g/cm3)   PoreVolume(cm3/g)   SAC,T(A2) SAC,T(m2/g) SAC,T(m2/cm3)
GEBZEU     0.342999     1.150     0.2983     699.068271  91.942162  105.716628
GECCIC     0.194414     1.297     0.1499     206.834822  24.374520  31.609875
GECFUR     0.296693     1.421     0.2088     1325.495475  196.087153  278.666191
GECGAY     0.442721     1.255     0.3528     654.071638  145.140117  182.155070
GECROY     0.207149     1.717     0.1206     31.458995  4.347769  7.465350
GECXUH01     0.45715     1.296     0.3528     2155.977063  546.361091  708.049463
GECXUH02     0.456459     1.328     0.3436     1977.897812  501.232793  665.850463
GECXUH03     0.473098     1.303     0.3631     2298.404464  582.454606  758.890754
GEDLIM     0.387689     1.137     0.3410     1126.066835  451.089741  512.829285
GEDWIX     0.323032     1.207     0.2677     753.723659  158.278287  191.008137
GEFDEB     0.763009     0.539     1.4158     6263.577014  2566.983216  1383.442162
GEFYIC     0.322311     1.246     0.2588     707.916818  211.886895  263.933516
GEFZAU     0.388306     0.991     0.3918     3753.878125  756.519831  749.798216
GEGBOL     0.325789     1.240     0.2628     81.049626  32.119528  39.815103
GEGGEG01     0.288492     1.630     0.1770     2.722790  0.459043  0.748185
GEGGEG     0.283641     1.617     0.1755     9.818898  1.668961  2.698096
GEGHAD     0.282657     1.637     0.1727     2.171803  0.369511  0.604930
GEGPIU04     0.251987     1.890     0.1333     0.979481  0.200761  0.379378
GEGPIU05     0.255182     1.887     0.1352     2.822474  0.578513  1.091721
GEGPIU06     0.253464     1.887     0.1344     2.840009  0.582108  1.098194
GEGPIU07     0.257222     1.883     0.1366     6.138047  1.258096  2.368944
GEGQER     0.252308     1.892     0.1334     0.822422  0.168569  0.318855
GEGVOE     0.170808     1.248     0.1368     268.694902  62.995912  78.638524
GEGWAS     0.19819     1.553     0.1276     310.055382  47.701728  74.075414
GEHQOZ     0.17839     1.111     0.1606     383.953394  55.196249  61.320103
GEJQEU     0.2162     1.589     0.1361     220.130742  40.054673  63.640192
GEKFIO     0.253788     1.383     0.1835     179.556690  41.391518  57.239608
GEKFOU     0.15798     1.688     0.0936     7.210390  0.912837  1.540558
GEKWUP     0.234026     1.311     0.1785     6.141249  1.320064  1.730745
GEKXAY     0.407699     1.062     0.3838     12367.753215  765.584771  813.221610
GELDEJ     0.2743     1.969     0.1393     316.933124  42.877828  84.445896
GELDUZ     0.2432     2.296     0.1059     852.141425  116.949682  268.563908
GELFIO     0.621517     0.773     0.8040     11441.204020  2104.866487  1627.056862
GELJEN     0.424849     1.146     0.3709     1097.874038  228.042625  261.231315
GELJIR     0.183985     1.588     0.1159     926.911930  90.954750  144.431995
GELMEQ     0.208363     1.065     0.1956     1854.698093  440.882573  469.636222
GELQUM     0.283758     1.289     0.2201     4423.564656  370.176734  477.235409
GELXUS     0.331791     1.266     0.2621     3927.930633  562.191810  711.744113
GEMKOA     0.398193     1.001     0.3979     417.799224  121.304847  121.385978
GEMLES     0.365168     0.977     0.3739     1080.814009  411.801708  402.234891
GENFEM     0.178231     2.037     0.0875     29.299634  4.656799  9.486322
GENLAP     0.314189     1.345     0.2336     1525.008095  391.208897  526.214905
GENMEU     0.341241     1.374     0.2484     4582.063259  532.277359  731.288663
GENMIY     0.350228     1.401     0.2500     4326.705903  491.602640  688.785667
GENQAT     0.409593     0.967     0.4235     1005.724496  267.983432  259.192911
GENZUU     0.192597     1.181     0.1631     131.028643  26.312741  31.067367
GEPBOU     0.266706     1.284     0.2078     792.725296  203.912847  261.774818
GEPVUT     0.0943591     1.491     0.0633     8.938568  1.925216  2.870573
GEPWAA     0.140896     1.490     0.0946     74.850357  22.754591  33.907485
GEPXIJ     0.296758     1.257     0.2360     658.761231  214.922956  270.254690
GEPZOS     0.237631     2.130     0.1116     12.442745  1.576817  3.358153
GEPZUY     0.310369     1.558     0.1992     74.864068  13.073963  20.365176
GEQBAG     0.258439     1.656     0.1561     450.375907  89.072990  147.505886
GEQBAH     0.294781     1.759     0.1676     229.800245  36.838900  64.810776
GEQBEL     0.373224     1.389     0.2688     2541.898707  411.659633  571.597116
GEQTON     0.326188     1.248     0.2614     268.688416  44.520269  55.548602
GERMAT     0.230499     1.347     0.1711     943.995050  148.327332  199.808286
GERNOI     0.453343     1.060     0.4277     3663.881397  553.270644  586.381837
GERWIL     0.55934     1.062     0.5267     3312.621635  362.431720  384.862189
GESCOZ     0.179843     1.423     0.1264     45.422658  6.167549  8.777802
GESDIT     0.354738     1.104     0.3215     1224.820244  392.107148  432.700825
GESDIU     0.498198     0.944     0.5277     3284.148579  743.669158  702.138757
GESDUF     0.294657     1.117     0.2639     1879.082469  546.150185  609.784245
GESFAN     0.291492     1.118     0.2607     1809.586924  526.146390  588.373758
GESGAP     0.581426     0.800     0.7264     3313.412279  1519.041461  1215.853319
GESSAB     0.438678     1.104     0.3973     4807.737174  589.290537  650.722212
GESTOO     0.151471     1.370     0.1105     215.447667  63.001271  86.328679
GETCUG     0.654771     0.629     1.0411     2623.522549  1592.006826  1001.271854
GETSOO     0.370115     1.214     0.3049     3537.814922  1112.459563  1350.349149
GETZOV     0.877551     0.375     2.3392     6819.241957  5014.722630  1881.282110
GEVSAD     0.224119     1.117     0.2007     45.423900  11.585099  12.937459
GEVTEJ     0.183098     1.652     0.1108     222.339547  31.539011  52.097857
GEWGOG     0.680361     0.782     0.8706     9770.893454  2228.390701  1741.539327
GEWMAY01     0.214681     1.182     0.1817     211.889947  32.242577  38.103075
GEWMAY02     0.215376     1.154     0.1867     296.249472  60.105707  69.343526
GEWMAY     0.207122     1.212     0.1709     112.121491  17.061148  20.671282
GEWMIE     0.737704     0.418     1.7639     4511.863927  2712.405393  1134.366637
GEWMOM01     0.823026     0.366     2.2500     8511.399242  5180.603363  1895.027012
GEWMOM     0.818947     0.376     2.1763     8283.279384  5041.754453  1897.216595
GEWNAZ01     0.208568     1.169     0.1784     123.374131  25.031232  29.261627
GEWNAZ     0.200212     1.221     0.1640     68.026969  13.801912  16.850138
GEXCOD     0.410662     1.004     0.4090     1962.087218  626.713458  629.330357
GEXFIA     0.430093     1.160     0.3709     2801.952045  474.825233  550.669717
GEXNUV     0.290126     1.296     0.2239     988.499364  155.585816  201.587619
GEXTUB     0.401202     1.141     0.3515     2173.699709  843.818788  963.211294
GEXVAJ     0.47894     0.886     0.5403     620.352627  147.814403  131.031208
GEYJEB     0.133547     1.230     0.1086     247.217988  40.584893  49.900580
GEYSOV     0.258996     1.031     0.2511     548.520972  184.108977  189.875271
GEYTEL     0.67836     0.693     0.9794     4884.768852  2387.286926  1653.488326
GEZKED     0.648572     1.035     0.6266     6877.934207  1779.680071  1842.063516
GEZVUE     0.237295     1.418     0.1674     290.483826  55.198162  78.247929
GEZYOZ     0.144192     1.311     0.1100     44.758586  9.971541  13.067858
GIBGUV     0.31417     1.399     0.2246     613.337655  95.747160  133.943895
GIBHOQ     0.309842     1.397     0.2218     523.816179  81.898650  114.400844
GIBJAE     0.604517     0.967     0.6254     4013.826669  1481.240209  1431.814440
GIBRUF     0.272806     1.235     0.2209     84.993819  17.725079  21.889656
GIBSAM     0.654431     0.655     0.9995     4830.872524  1665.735032  1090.655941
GICCUS     0.502518     1.479     0.3398     1961.774763  514.286691  760.573686
GICDAZ     0.505344     1.507     0.3353     1826.898304  476.689915  718.365124
GICDED     0.507007     1.550     0.3271     2097.420992  515.054061  798.382666
GICDIH     0.529588     1.522     0.3478     2045.763021  529.784597  806.595411
GICJUY     0.224031     1.352     0.1657     508.227893  173.226074  234.159809
GICKAF     0.664668     0.639     1.0401     5374.923387  2860.356738  1827.831916
GICNOX     0.375676     1.142     0.3290     1118.780956  308.417612  352.190893
GICRIU     0.634633     1.002     0.6334     3978.611669  1180.963922  1183.325231
GICXIB01     0.250411     1.491     0.1679     71.261637  14.866680  22.168957
GICXIB02     0.251256     1.484     0.1693     34.619408  7.222338  10.716934
GICXIB     0.256072     1.489     0.1720     73.056984  20.321636  30.251955
GIDLOV     0.760736     0.606     1.2550     6679.100686  3051.262429  1849.544474
GIDRET     0.282689     2.440     0.1159     2112.748774  259.263534  632.500659
GIDVEW     0.634525     0.707     0.8975     3282.020235  1229.651986  869.318288
GIDWEX     0.675256     0.709     0.9521     3876.007635  2222.039805  1575.966668
GIFKUC01     0.526462     1.302     0.4042     2310.664935  597.296524  777.921981
GIFKUC     0.532322     1.291     0.4123     2344.265382  605.982089  782.317973
GIFSEW     0.363969     1.123     0.3240     302.220385  87.653638  98.456412
GIFTEX01     0.404867     1.260     0.3212     311.144343  39.186696  49.389840
GIFTEX     0.404356     1.255     0.3221     374.562069  47.173764  59.224226
GIGKOZ     0.106212     1.599     0.0664     3.405393  0.498498  0.797220
GIHBEF     0.410585     1.134     0.3619     3360.277605  624.275292  708.199602
GIHVOI     0.310451     1.529     0.2031     105.206015  24.608978  37.624698
GIHYIG     0.623203     0.807     0.7720     4439.078838  1733.137996  1399.172994
GIHYOM     0.621935     0.811     0.7665     4486.542454  1737.827838  1410.066721
GIJBUZ     0.48877     1.608     0.3040     1581.901112  374.141000  601.502852
GIJCAF     0.454356     1.006     0.4517     3317.692722  959.203423  964.847020
GIJDEI     0.243449     1.586     0.1535     420.700754  66.758109  105.877055
GIJDIM     0.117176     2.151     0.0545     487.199995  21.441355  46.114789
GIJJOZ     0.13985     1.931     0.0724     0.724397  0.120896  0.233438
GIKJER     0.744805     0.606     1.2280     5066.229654  2191.099878  1328.899795
GIKRAV     0.250638     1.218     0.2059     112.704403  26.584133  32.367908
GIKREZ     0.751935     0.569     1.3225     13777.958681  3497.011993  1988.319109
GIKYIL     0.372411     1.321     0.2818     4244.424879  557.253718  736.400546
GILBOV     0.341561     0.920     0.3712     78.914618  35.549765  32.706950
GILHOB01     0.484281     1.587     0.3052     1579.295215  378.068754  599.876124
GILHOB     0.460006     1.702     0.2703     1326.551210  317.564163  540.389789
GILJAP     0.484658     1.625     0.2983     1505.888663  356.163028  578.623877
GILYUY     0.563329     1.046     0.5386     4420.062064  1262.467123  1320.467931
GIMDEM     0.264944     1.216     0.2178     251.561116  47.626893  57.927724
GIMHAM     0.244937     1.446     0.1694     81.597429  23.613067  34.148019
GIMJIW     0.241458     1.388     0.1740     1329.195311  209.921618  291.334954
GIMJOC     0.247543     1.479     0.1673     1265.014311  191.462161  283.218738
GIMJUI     0.254249     1.268     0.2005     1305.747176  230.276590  291.974022
GIMYUW01     0.332306     1.030     0.3226     16.170212  4.224124  4.351776
GINDOY     0.0791103     1.445     0.0548     19.732204  3.406649  4.921392
GINNIC     0.583869     0.768     0.7599     8824.367537  1990.122476  1529.018914
GINRUR     0.187631     1.327     0.1414     104.960605  22.197480  29.451596
GINYIO     0.75402     0.591     1.2761     6785.912137  2308.498424  1364.055768
GINYOU     0.820889     0.496     1.6565     8421.210958  2364.091584  1171.509793
GINYUA     0.813632     0.370     2.1992     11745.026792  2806.637170  1038.382899
GINZAG     0.566614     0.964     0.5879     5987.967241  1105.329369  1065.271991
GINZIP     0.166182     1.377     0.1207     13.784678  2.014124  2.772765
GINZOV     0.0741353     1.543     0.0480     32.402135  4.835840  7.463074
GINZUB     0.166977     1.353     0.1234     69.793707  10.300457  13.941137
GIPBAL     0.0696832     1.520     0.0458     25.651061  3.867658  5.880572
GIPBIT     0.0712318     1.525     0.0467     28.443245  4.280442  6.527444
GIPBOZ     0.162714     1.405     0.1158     6.488599  0.938957  1.319244
GIPFOB     0.150368     1.850     0.0813     56.828463  8.062558  14.915352
GIPLAT     0.267692     1.261     0.2123     464.583736  133.579543  168.437046
GIPNOL     0.300253     1.184     0.2536     1066.804961  251.652839  297.983925
GIQCIT     0.347651     1.080     0.3220     1478.761205  524.454072  566.150471
GIQVUA     0.27402     1.363     0.2010     760.032064  182.986375  249.422798
GIQWAH     0.168584     1.415     0.1191     76.593138  15.559315  22.023214
GIRHAR     0.312696     1.488     0.2101     66.743384  11.093593  16.510515
GIRHIZ     0.283     1.525     0.1856     6.224169  1.034535  1.577255
GIRYAK     0.244756     1.349     0.1814     168.875692  37.100888  50.049564
GIRZIS     0.287109     1.265     0.2269     490.245409  96.882350  122.594675
GIRZUE     0.439745     0.917     0.4798     3066.397419  701.078934  642.616017
GISPOQ     0.294255     1.367     0.2152     2202.209959  285.695529  390.612631
GISVIN     0.52545     0.905     0.5807     3727.009370  1926.953085  1743.622610
GISVOV     0.220171     1.248     0.1764     254.438434  67.594610  84.349993
GITBES     0.212895     1.546     0.1377     0.651586  0.137859  0.213128
GITPIK     0.499703     1.143     0.4372     2642.396813  756.675352  864.759026
GITWOX     0.269353     1.408     0.1913     1125.744061  249.301104  350.933724
GITZIU     0.0312252     1.579     0.0198     21.811135  3.133367  4.948676
GITZOB     0.216049     2.272     0.0951     1437.772748  178.455705  405.494979
GIVDUL     0.389262     1.823     0.2136     4363.855522  537.313138  979.292289
GIVHUO     0.251971     1.151     0.2189     192.234009  54.635477  62.894359
GIVPEH     0.321674     1.260     0.2552     2190.078719  584.667519  736.831033
GIVPUY     0.564475     0.966     0.5844     1222.121832  333.905714  322.523606
GIVVUF     0.263905     1.449     0.1821     359.784359  74.092953  107.367579
GIVWAM     0.25434     1.446     0.1759     442.371141  91.100637  131.762973
GIVWEQ     0.316823     1.329     0.2385     948.999222  250.694500  333.064877
GIWFAV     0.136206     1.745     0.0780     266.918326  55.968862  97.675758
GIWLOQ     0.16954     2.204     0.0769     0.259306  0.030021  0.066166
GIWNOR     0.13816     1.643     0.0841     26.896136  5.498008  9.034145
GIWNUV     0.0330061     2.206     0.0150     1.527936  0.089517  0.197480
GIWPOT     0.317329     2.415     0.1314     476.964753  72.213052  174.364729
GIWROV     0.310816     0.998     0.3114     2.513517  1.242544  1.240045
GIWVIU     0.558138     0.989     0.5643     2791.013563  1316.622263  1302.239768
GIWZOD     0.351784     1.268     0.2774     123.564506  17.369520  22.025640
GIXMOR     0.244082     1.443     0.1692     339.641788  80.749758  116.498571
GIXNAE     0.637666     0.853     0.7479     4750.571650  1717.866926  1464.721962
GIXPEK     0.655036     0.743     0.8817     4556.213263  1742.093954  1294.312654
GIXSIR     0.381523     1.306     0.2921     3267.867308  460.444943  601.371109
GIXWIU     0.753572     0.587     1.2839     14502.203849  3520.415048  2066.324092
GIXYAP     0.651512     0.680     0.9584     9516.893444  2618.863460  1780.197221
GIYSAJ     0.267637     1.562     0.1714     992.341985  128.925832  201.356892
GIYTOY     0.381929     1.710     0.2234     11.923998  1.555823  2.659985
GIZKIK     0.279057     1.233     0.2264     511.151979  133.070648  164.042935
GIZNOT     0.383564     1.714     0.2238     10.847657  1.415383  2.425563
GIZTOB     0.423239     1.458     0.2903     1702.559459  254.045208  370.345367
GIZXET     0.512801     0.985     0.5206     388.569685  123.133210  121.277425
GIZXIX     0.471495     0.965     0.4884     1299.823359  639.652911  617.451660
GLYZNS10     0.217979     1.366     0.1595     230.743073  74.972131  102.448116
GOBFEI     0.733341     0.753     0.9733     7226.611625  3162.860610  2382.963679
GOBFOV     0.168509     1.174     0.1435     23.434286  5.492828  6.451156
GOBKEN     0.653961     0.669     0.9782     4248.550436  2145.782599  1434.600130
GOBLOA     0.282578     1.212     0.2331     497.312025  123.496750  149.694167
GOBLUG     0.283832     1.200     0.2365     531.108850  130.633698  156.807926
GOBSAS     0.292676     1.153     0.2538     265.386529  64.939022  74.881945
GOBTIB     0.287552     1.010     0.2847     1563.620605  392.328268  396.218923
GOBVAW     0.167615     1.600     0.1047     17.200522  4.482074  7.172311
GOBXUR     0.161128     3.640     0.0443     257.029693  8.925721  32.487744
GOCDUY     0.689241     0.806     0.8546     10056.408488  2058.311278  1660.000524
GOCFAI     0.177238     3.654     0.0485     2086.892504  78.725337  287.652797
GOCMOC     0.364519     1.134     0.3215     3490.316563  680.071385  771.112755
GOCNOC     0.256741     1.175     0.2186     184.608144  42.017192  49.358300
GOCPAQ     0.0842782     1.577     0.0534     21.768236  4.533638  7.149989
GOCPEU     0.279426     1.319     0.2119     47.585454  9.774328  12.888444
GOCRUO     0.210726     1.315     0.1602     358.418436  105.116612  138.268260
GOCSUO     0.338097     1.159     0.2916     1425.678880  317.079839  367.650509
GOGMEV     0.283888     1.009     0.2812     1559.309424  391.246549  394.938357
GOHKOF     0.611916     0.601     1.0178     8853.461538  2734.414039  1643.967532
GOJHOD     0.249635     1.296     0.1926     71.740639  16.589265  21.506081
GOJRAZ     0.313062     1.303     0.2403     907.215051  348.116286  453.578930
GOJSAZ     0.40245     0.951     0.4232     414.162062  124.227553  118.124160
GOJSED01     0.434539     0.959     0.4530     387.791718  135.074503  129.560592
GOJSED02     0.388813     0.989     0.3933     21.277419  4.886167  4.830774
GOJSED03     0.420465     0.974     0.4316     99.184856  34.165361  33.285844
GOJSED     0.411329     0.969     0.4247     53.566297  18.451525  17.872112
GOKTEH     0.228702     1.194     0.1915     337.649245  99.756282  119.109744
GOLLEA     0.200416     1.541     0.1301     25.355461  4.272561  6.583208
GOLRII01     0.741069     0.686     1.0802     6708.224459  3252.756400  2231.574164
GOLRII     0.735669     0.685     1.0743     6726.172942  3261.459455  2233.491167
GOLROO     0.737103     0.694     1.0628     6674.074829  3220.922851  2233.807501
GOLRUU     0.789564     0.570     1.3844     6587.713614  3947.903653  2251.596040
GOMFOF     0.53942     0.961     0.5616     7189.729005  1122.177105  1077.858647
GOMFUL     0.461335     1.209     0.3816     4980.219849  806.392445  974.955990
GOMGAS     0.374324     1.304     0.2871     69.520643  15.192256  19.807098
GOMGEV     0.384146     1.259     0.3052     1276.678058  315.684484  397.313938
GOMHUM     0.380723     1.240     0.3071     1339.449349  335.492620  415.891074
GONNAA     0.276452     1.355     0.2039     558.680447  109.081298  147.859435
GONRUW     0.38791     1.697     0.2286     3381.602279  450.287192  764.012649
GOPCAR     0.322672     1.166     0.2767     437.313583  103.384679  120.574147
GOPCEV     0.142051     1.348     0.1054     30.830338  5.000598  6.741031
GOPCIZ     0.24215     1.246     0.1944     106.356507  14.759758  18.388923
GOPDIA     0.830807     0.339     2.4530     8827.697550  4112.476270  1392.863109
GOPTEM     0.501932     0.900     0.5579     2191.259530  741.955133  667.501050
GOQPAF     0.422235     1.312     0.3219     901.457156  273.497234  358.705300
GOQSIQ     0.52509     1.005     0.5223     4123.553808  1037.038550  1042.644567
GOQWAM     0.118924     1.638     0.0726     7.381302  1.351808  2.214316
GOQXAN     0.287621     1.584     0.1816     9.553860  1.961493  3.106454
GOSSEM     0.665176     0.804     0.8278     7084.799600  1795.432827  1442.685175
GOTDIE     0.0895161     1.481     0.0604     236.360579  37.766485  55.941580
GOTDOK     0.135498     1.488     0.0911     483.838989  69.016909  102.684542
GOTJUU     0.440401     1.031     0.4273     880.988586  216.307448  222.913944
GOTKAB     0.381275     1.399     0.2725     1470.353784  229.533104  321.139096
GOTKEF     0.791319     0.560     1.4123     16073.374111  4376.170608  2452.009670
GOTNOU     0.535343     1.048     0.5107     6826.303791  1516.562139  1589.814357
GOVYOH     0.292759     1.336     0.2192     119.008931  29.503992  39.406568
GOVYUN     0.289573     1.334     0.2170     83.608496  20.727725  27.660571
GOVZAU     0.299895     1.322     0.2268     139.305204  34.535724  45.673270
GOWTIX     0.116373     1.677     0.0694     42.705045  8.165701  13.697767
GOXFIK     0.179409     1.735     0.1034     78.147583  9.155722  15.886298
GOXMEN     0.20836     1.345     0.1549     138.254348  33.754359  45.392967
GOXSIV     0.437816     0.897     0.4879     725.599193  218.095060  195.694197
GOXTES     0.22562     1.274     0.1771     120.715155  27.495722  35.032663
GOYLAH     0.372204     1.174     0.3170     574.144804  180.886484  212.388435
GOYYOK     0.102637     1.644     0.0624     150.618364  21.035417  34.589086
GOZNIU     0.504048     0.989     0.5099     2083.164223  618.022702  610.960864
GUBFOY     0.403914     1.259     0.3208     2217.349754  248.566597  312.968454
GUBVUU     0.510236     1.093     0.4666     3356.350715  504.640996  551.822434
GUBYEI     0.245895     1.480     0.1662     60.611177  13.806200  20.429266
GUCWOR     0.326327     1.288     0.2534     1326.760501  259.674627  334.362790
GUCXAE     0.458091     1.077     0.4255     4175.242991  859.118339  924.857390
GUCXEI     0.165503     1.572     0.1053     31.717406  5.858143  9.211485
GUDBIR     0.28574     1.279     0.2233     15.985925  4.913040  6.285964
GUDBOX     0.170281     1.355     0.1257     25.135829  7.312474  9.909645
GUDBUD     0.179125     1.346     0.1331     75.866690  14.714009  19.799153
GUDCAK     0.200639     1.587     0.1264     10.133482  2.357529  3.741266
GUDCEO     0.495099     1.170     0.4231     2616.508500  420.635920  492.223450
GUDLAU     0.270943     1.504     0.1801     59.070669  8.399379  12.636049
GUDRIH     0.172376     1.371     0.1258     1.233181  0.340532  0.466755
GUFGOE     0.314489     1.531     0.2055     3268.475203  241.757379  370.024095
GUFHAR     0.372321     1.027     0.3626     548.508382  156.230419  160.398598
GUFXEM     0.259625     1.454     0.1785     601.293718  110.629992  160.887551
GUGKEA     0.555095     1.276     0.4352     1696.734392  274.222992  349.803099
GUGPAA     0.285542     1.209     0.2363     527.652069  118.570237  143.294193
GUGQAC     0.571997     0.976     0.5863     6029.308876  1813.537849  1769.173028
GUGQIK     0.228724     1.237     0.1849     158.187510  46.346934  57.330217
GUGVUB     0.590794     0.733     0.8059     5831.214849  2148.689355  1575.223406
GUHCUJ     0.326935     1.154     0.2834     346.051390  87.177040  100.581968
GUHFUM     0.252162     1.224     0.2060     8.517061  2.143418  2.624156
GUJHAU     0.663151     0.588     1.1287     4475.086733  2814.485424  1653.557278
GUJHEY     0.667599     0.591     1.1296     4421.422631  2782.825963  1644.651281
GUJHIC     0.681361     0.605     1.1265     4328.000994  2683.201402  1622.957590
GUJHOI     0.675544     0.600     1.1261     4439.067934  2736.317437  1641.576781
GUJREK01     0.363947     1.272     0.2861     2630.972239  524.522623  667.219560
GUJVAI     0.280843     1.595     0.1761     75.061583  21.952269  35.005746
GUJWIS01     0.548138     0.883     0.6211     4789.571682  1202.456392  1061.251706
GUKCAS     0.1599     1.530     0.1045     62.609063  11.566488  17.700407
GUKDOG     0.130468     1.624     0.0803     139.888414  22.553007  36.635536
GUKDUM     0.221325     1.198     0.1848     6.623985  1.308545  1.567484
GUKFAU     0.388397     1.053     0.3688     292.994040  64.375707  67.798061
GUKPEJ     0.113865     1.689     0.0674     211.114902  21.463072  36.243132
GUKQUZ     0.758638     0.649     1.1693     17111.783666  3177.419115  2061.477318
GULGEZ     0.292483     1.815     0.1611     2521.451527  334.377733  606.905345
GULYUJ     0.197377     1.814     0.1088     22.627379  4.555684  8.264397
GUMDEZ     0.535969     1.353     0.3960     1761.955520  466.829449  631.824548
GUNFAW01     0.739397     0.663     1.1152     6647.585168  3372.104458  2235.688325
GUNYIZ     0.410028     1.089     0.3764     146.686027  43.821372  47.735048
GUPBOJ01     0.174629     1.537     0.1136     514.732492  117.585839  180.777154
GUPCOK     0.391294     1.099     0.3561     1661.019636  688.547568  756.684141
GUPCUQ01     0.570809     1.135     0.5028     5599.263585  1043.678635  1184.806523
GUPDEB     0.650424     0.945     0.6879     3888.198788  1449.487041  1370.445464
GUPDIF     0.20574     1.199     0.1717     81.869296  31.058703  37.225245
GUPDOL     0.111322     1.294     0.0860     9.822314  3.434911  4.444383
GUPYOF     0.474689     0.920     0.5157     9038.365314  1132.267257  1042.152949
GUQMAH     0.724744     0.657     1.1030     7854.295322  2392.090128  1571.735572
GUQWOG     0.609145     0.958     0.6359     3727.557867  1367.983350  1310.467918
GURBUS     0.297649     1.526     0.1950     491.895751  99.137208  151.290482
GURCAZ     0.29695     1.571     0.1890     538.377439  80.698647  126.779534
GURCUS     0.36546     1.205     0.3034     911.250359  250.067629  301.251940
GURFIJ     0.657917     0.645     1.0202     4580.170602  2213.794118  1427.625485
GURLUB     0.292075     1.613     0.1811     936.224085  189.842942  306.245774
GURMOX     0.645762     0.933     0.6920     4636.360666  1083.930992  1011.517874
GURTUJ     0.174425     1.365     0.1278     245.018515  52.558197  71.743478
GURWUM     0.459895     1.049     0.4386     0.549647  0.202430  0.212253
GURXAT     0.151605     1.343     0.1129     25.644326  5.780540  7.760715
GURXEX     0.516145     1.149     0.4492     1057.270216  334.899350  384.803127
GUSBUS     0.323223     1.248     0.2590     110.915334  35.169051  43.884813
GUSLUC     0.25198     1.319     0.1911     155.067312  56.666085  74.733873
GUSMAJ     0.256798     1.323     0.1941     166.436968  60.367928  79.855440
GUSTUK     0.268495     1.184     0.2268     464.952579  103.907034  123.005518
GUSVEW     0.185309     1.352     0.1370     43.032959  9.121743  12.333937
GUTJUB     0.638148     0.860     0.7421     4193.037920  1590.144622  1367.451964
GUTKEM     0.292911     1.387     0.2112     283.217112  54.504879  75.610016
GUTKIQ     0.285183     1.371     0.2081     460.882543  88.332241  121.060744
GUTPUI     0.595809     0.697     0.8549     2285.864267  1236.602671  861.879474
GUTWEZ     0.760043     0.483     1.5732     8258.861352  4705.501113  2273.289996
GUTYEA     0.244352     1.435     0.1703     64.397645  13.709853  19.675234
GUTYIE     0.545621     1.076     0.5070     2697.914945  715.171064  769.682281
GUVCEH     0.506641     0.826     0.6131     1563.646724  709.593068  586.332011
GUVCIL     0.520195     0.822     0.6328     1952.062653  885.858747  728.197798
GUVQIY     0.204014     1.570     0.1299     6.976288  1.998664  3.138405
GUVZEE     0.0855165     1.894     0.0452     685.642480  57.603331  109.087338
GUWGUC     0.742221     0.565     1.3146     7246.962786  3987.753757  2251.454261
GUWNUI     0.749003     0.581     1.2893     11592.988366  3762.564567  2185.773984
GUWWOK     0.242483     1.148     0.2111     0.249795  0.094883  0.108973
GUWWUQ     0.478362     0.937     0.5104     1460.414648  674.406767  632.102412
GUWXAY     0.479064     0.852     0.5623     366.950980  106.963914  91.125333
GUWXEB     0.676169     0.882     0.7669     3464.211724  1677.515145  1479.071956
GUWXIF     0.390447     0.989     0.3946     917.194011  256.858780  254.153382
GUXKAM     0.314957     1.378     0.2285     563.082731  161.436602  222.501987
GUXZOP     0.206347     2.232     0.0924     293.041451  39.272197  87.665834
GUXZUV     0.501694     1.773     0.2830     3018.523024  539.373211  956.054832
GUYBAE     0.32661     2.553     0.1279     565.697437  55.527431  141.779542
GUYGAK     0.556504     0.807     0.6893     3858.436031  1592.373236  1285.569151
GUYLOC     0.555874     1.067     0.5208     6105.711474  967.779122  1032.861574
GUYLUI     0.218617     1.536     0.1424     182.328650  28.899803  44.379674
GUYMAP     0.552586     1.077     0.5132     6947.385355  1101.187721  1185.607106
GUYVUR     0.489217     0.961     0.5090     1677.166325  547.551866  526.248140
HABREJ     0.594455     0.930     0.6395     4538.991149  1332.418679  1238.495651
HABVUD     0.317894     1.007     0.3157     276.881159  86.054557  86.664610
HACBUJ     0.404693     1.109     0.3649     522.199093  113.788413  126.196222
HADDIB     0.297245     1.226     0.2424     1747.078501  374.537056  459.253444
HADDOH     0.358431     1.127     0.3181     1916.983650  510.633649  575.441170
HADQOV     0.69233     0.745     0.9296     5144.265791  2412.782120  1796.923994
HADXES     0.249514     2.071     0.1205     295.542520  26.936581  55.792755
HADXUG     0.385186     1.429     0.2695     1494.331036  243.929507  348.662834
HADYER     0.337627     1.482     0.2278     724.184676  185.797580  275.367980
HAFDOI     0.304163     1.613     0.1886     857.122528  256.243169  413.333759
HAFGUT     0.674094     0.913     0.7379     6093.927154  1199.707921  1095.919752
HAFPUB     0.284133     2.179     0.1304     665.556414  96.481147  210.194690
HAFQOW     0.733286     0.945     0.7758     2951.331732  1334.468402  1261.305889
HAFQUC     0.654089     0.922     0.7093     2300.071799  1039.995981  959.031790
HAFVUH     0.635474     0.939     0.6765     4257.257574  1312.905818  1233.218197
HAFXOE     0.744681     0.659     1.1297     6933.111784  3361.802198  2216.067543
HAFXUK     0.73586     0.685     1.0735     6405.803467  3240.104419  2220.970228
