Refcode  VOL(A3) DENS(g/cm3)  FHe,T(-) FG,T(-) FHe,A(-) FG,A(-)  SAC,T(A2) SAC,T(m2/cm3) SAC,T(m2/g) SAC,A(A2) SAC,A(m2/cm3) SAC,A(m2/g)  VPO,T(A3) VPO,T(cm3/g) FPO,T(-) VPO,A(A3) VPO,A(cm3/g) FPO,A(-)  PLD(A)  LCD(A)  LPD(A)   Channels  Dimensionality   Year   
AMAGOL    18209.8  0.509734    0.792200  0.803580  0.7922  0.80358    4541.890  2494.200  4893.140  4541.89  2494.2  4893.14    14364.300  1.548  0.788820  14364.3  1.54751  0.78882    8.92910  9.73391  9.66770  1  3    2011
AMAPIN    3088.78  1.1958    0.245300  0.299960  0.2453  0.29996    72.586  235.000  196.521  0  0  0    656.983  0.178  0.212700  0  0  0    3.19105  4.96267  4.95383  4  1    2004
AMAPUZ    4438.96  0.940524    0.398820  0.472020  0.39882  0.47202    296.840  668.715  711.002  296.84  668.715  711.002    1565.180  0.375  0.352600  1565.18  0.374897  0.3526    4.51056  5.42062  5.40415  1  2    2004
AMAQAG02    1158.86  1.17514    0.223080  0.331640  0  0.33164    9.939  85.767  72.984  0  0  0    225.074  0.165  0.194220  0  0  0    1.84055  4.34673  4.34673  0  0    2005
AMAQAG    1158.86  1.17514    0.224120  0.332540  0  0.33254    10.328  89.125  75.842  0  0  0    222.548  0.163  0.192040  0  0  0    1.83600  4.37116  4.32373  0  0    2004
AMAQEK    2125.31  1.25594    0.220360  0.291540  0.22036  0.28346    29.655  139.533  111.099  0  0  0    411.034  0.154  0.193400  0  0  0    3.07743  4.52542  4.44918  4  1    2004
AMEQUF    4643.64  1.19882    0.206660  0.305000  0.20666  0.305    0.137  0.295  0.246  0  0  0    387.651  0.070  0.083480  0  0  0    3.08936  4.04412  4.04412  2  1    2011
AMILOY    9221.19  1.06011    0.369220  0.438160  0.36922  0.43804    805.267  873.279  823.759  805.267  873.279  823.759    3239.770  0.331  0.351340  3239.77  0.331417  0.35134    9.12215  10.76672  10.76672  2  1    2011
AMILUE    9456.77  1.03371    0.377620  0.453180  0.37762  0.45318    829.676  877.335  848.728  829.676  877.335  848.728    3497.110  0.358  0.369800  3497.11  0.357742  0.3698    10.98999  11.26534  11.26534  2  1    2011
AMIMAL    9394.04  1.04061    0.372840  0.448940  0.37284  0.44894    851.599  906.531  871.155  851.599  906.531  871.155    3424.690  0.350  0.364560  3424.69  0.350333  0.36456    9.45748  10.87721  10.87721  2  1    2011
AMIMAM    1498.83  1.25214    0.223000  0.337700  0  0.3377    0.725  4.838  3.864  0  0  0    273.837  0.146  0.182700  0  0  0    1.67645  4.20240  4.19564  0  0    2016
AMINUF    992.952  1.35881    0.307600  0.355460  0.3076  0.35546    42.371  426.720  314.039  0  0  0    281.800  0.209  0.283800  0  0  0    3.12427  5.60640  5.60640  1  2    2004
AMIYIF    3509.74  1.34761    0.395240  0.461660  0.39524  0.46166    77.812  221.703  164.515  0  0  0    1237.460  0.262  0.352580  1237.46  0.261633  0.35258    3.82950  5.41600  4.44343  2  2    2011
AMOCAH    4642.55  1.67445    0.456800  0.508240  0.4568  0.50804    305.762  658.610  393.328  302.954  652.561  389.715    2006.790  0.258  0.432260  2006.79  0.25815  0.43226    4.27233  5.31027  5.27169  1  3    2011
AMOFAK    12687.4  0.740906    0.608400  0.637080  0.6084  0.63708    2398.620  1890.560  2551.690  2398.62  1890.56  2551.69    7488.070  0.797  0.590200  7488.07  0.796592  0.5902    5.35536  6.65631  6.65421  1  3    2011
AMOYOR    3077.26  1.16972    0.212620  0.294800  0.21262  0.28866    58.691  190.725  163.052  58.691  190.725  163.052    561.231  0.156  0.182380  561.231  0.155918  0.18238    4.22654  4.60219  4.59085  4  1    2011
AMUBIU    9102.83  1.50249    0.124960  0.232160  0.12496  0.23204    191.868  210.778  140.286  0  0  0    1061.570  0.078  0.116620  1061.57  0.0776178  0.11662    3.39484  6.68942  6.68942  4  1    2011
AMUBOA    7872.21  0.767294    0.608300  0.652540  0.6083  0.65254    886.411  1125.999  1467.490  665.203  845.001  1101.27    4507.160  0.746  0.572540  4507.16  0.746181  0.57254    4.77816  6.30552  6.30552  1  3    2011
AMUCAN    3119.35  1.37742    0.179720  0.292140  0.17972  0.29148    112.146  359.517  261.009  0  0  0    501.155  0.117  0.160660  0  0  0    2.84155  5.50700  5.27735  1  1    2011
AMULOK    1812.1  1.27373    0.240260  0.358120  0.24026  0.35812    12.124  66.905  52.527  0  0  0    328.497  0.142  0.181280  0  0  0    2.89551  4.48242  4.48242  2  1    2011
AMULUQ    1872.33  1.23275    0.279920  0.381500  0.27992  0.38118    27.416  146.426  118.780  0  0  0    416.331  0.180  0.222360  0  0  0    2.98469  5.03400  5.01137  2  1    2011
AMUMEB    1860  1.24092    0.275000  0.377820  0.275  0.37738    22.295  119.863  96.592  0  0  0    428.731  0.186  0.230500  0  0  0    3.04728  4.82492  4.81921  2  1    2011
AMUPOP    6399.52  1.30283    0.160880  0.268280  0.16088  0.26828    20.004  31.258  23.993  0  0  0    903.868  0.108  0.141240  903.868  0.10841  0.14124    3.64099  4.45858  4.45858  2  1    2016
AMUQEG    1863.12  1.06953    0.355220  0.449220  0  0.44922    97.116  521.253  487.366  0  0  0    590.088  0.296  0.316720  0  0  0    2.33288  6.38284  6.38284  1  1    2016
AMURUX    1687.27  1.25465    0.261180  0.390660  0  0.39066    1.095  6.487  5.171  0  0  0    363.944  0.172  0.215700  0  0  0    2.03547  4.18973  4.18273  2  1    2016
AMUSOR    9923.31  1.2343    0.201920  0.312420  0  0.3119    64.302  64.799  52.499  0  0  0    1430.940  0.117  0.144200  0  0  0    2.42396  4.59978  4.59978  1  3    2011
AMUWIP    16586.5  0.549951    0.784800  0.793380  0.7848  0.79338    4149.360  2501.640  4548.840  4149.36  2501.64  4548.84    12959.100  1.421  0.781300  12959.1  1.42067  0.7813    8.97716  11.43427  11.43427  1  3    2011
AMUXIR    3426.65  1.01774    0.348780  0.428540  0.34878  0.42854    262.835  767.033  753.662  0  0  0    1120.310  0.321  0.326940  1120.31  0.321241  0.32694    4.01496  5.34510  5.34510  2  1    2016
AMUYAK    4290.87  0.63055    0.632580  0.659620  0.63258  0.65962    685.113  1596.670  2532.190  685.113  1596.67  2532.19    2522.690  0.932  0.587920  2522.69  0.932393  0.58792    6.45670  7.02938  7.02938  1  3    2016
AMUYEO    1337.76  0.712945    0.576420  0.631820  0.57642  0.63182    97.551  729.209  1022.810  0  0  0    723.916  0.759  0.541140  0  0  0    3.29411  4.93236  4.75759  1  3    2016
ANAGIH    2389.9  1.18485    0.427780  0.489720  0.42778  0.48972    189.574  793.233  669.481  189.574  793.233  669.481    938.273  0.331  0.392600  938.273  0.33135  0.3926    5.39719  5.95618  5.95618  1  3    2016
ANAGUS    4894.57  1.37137    0.194140  0.275820  0.19414  0.27184    19.625  40.094  29.237  0  0  0    620.925  0.093  0.126860  0  0  0    2.83255  4.53098  4.38230  2  2    2011
ANAHED    1328.95  1.87306    0.327220  0.427160  0.32722  0.42716    63.075  474.620  253.393  0  0  0    389.756  0.157  0.293280  389.756  0.156578  0.29328    3.72273  6.05455  6.02750  1  1    2011
ANAWIX    3198.02  1.60306    0.358340  0.437620  0.35834  0.42076    155.591  486.523  303.496  0  0  0    1085.850  0.212  0.339540  1085.85  0.211807  0.33954    4.07609  5.03974  5.03877  1  3    2016
ANAWOD    5097.09  1.43826    0.461800  0.520580  0.4618  0.52058    611.702  1200.100  834.408  611.702  1200.1  834.408    2275.850  0.310  0.446500  2275.85  0.310444  0.4465    6.04901  6.87779  6.87779  2  1    2016
ANEFIK    1676.74  0.774732    0.730760  0.745960  0.73076  0.74596    390.205  2327.160  3003.830  390.205  2327.16  3003.83    1211.680  0.933  0.722640  1211.68  0.932761  0.72264    6.62023  7.99695  7.97601  1  3    2016
ANEHOS    2195.35  1.45158    0.224820  0.284020  0.22482  0.28318    23.834  108.564  74.790  0  0  0    373.957  0.117  0.170340  0  0  0    2.83110  4.59226  4.58965  1  2    2016
ANEQEQ    5995.22  0.496466    0.784160  0.793140  0.78416  0.79314    1812.090  3022.550  6088.130  1812.09  3022.55  6088.13    4661.280  1.566  0.777500  4661.28  1.56607  0.7775    6.10243  7.55678  7.55678  1  3    2011
ANEQIU    4395.27  1.04624    0.405300  0.506280  0.4053  0.50628    139.536  317.469  303.437  0  0  0    1510.650  0.329  0.343700  0  0  0    2.86440  5.38378  5.38047  2  2    2011
ANESOC    3189.51  1.60188    0.172440  0.332640  0  0.33264    21.460  67.282  42.002  0  0  0    449.848  0.088  0.141040  0  0  0    1.62395  4.74933  4.59715  0  0    2011
ANIDAD    4016.77  1.37789    0.284360  0.364940  0.28436  0.36494    67.015  166.837  121.082  0  0  0    991.339  0.179  0.246800  991.339  0.179115  0.2468    3.41715  4.92580  4.31012  4  1    2011
ANODOX    3893.76  1.39905    0.111000  0.227380  0  0.22738    27.213  69.889  49.954  0  0  0    336.109  0.062  0.086320  0  0  0    1.68956  4.76352  4.76352  0  0    2011
APAQAL    2657.28  1.1735    0.140420  0.270420  0  0.27008    3.469  13.053  11.123  0  0  0    262.433  0.084  0.098760  0  0  0    2.45671  4.28945  4.28945  1  1    2016
APINAP01    1366.76  1.16487    0.209100  0.307880  0  0.30788    13.810  101.040  86.739  0  0  0    244.814  0.154  0.179120  0  0  0    1.32864  4.51708  4.43189  0  0    2012
APINAP    1370.08  1.16205    0.217360  0.312700  0  0.31206    20.820  151.960  130.769  0  0  0    263.110  0.165  0.192040  0  0  0    1.29744  4.69913  4.50206  0  0    2011
APIXED    1582.14  1.10851    0.502380  0.555500  0.50238  0.5555    128.058  809.398  730.167  0  0  0    744.996  0.425  0.470880  744.996  0.424786  0.47088    3.71351  6.20724  6.20724  1  3    2011
APIXUT    4024.85  1.30982    0.253740  0.342520  0  0.34252    21.582  53.621  40.938  0  0  0    839.182  0.159  0.208500  0  0  0    1.34584  4.53502  4.53338  0  0    2011
APOJIZ    603.554  1.5828    0.276180  0.355340  0.27618  0.353    23.220  384.714  243.058  23.2195  384.714  243.058    140.242  0.147  0.232360  140.242  0.146803  0.23236    4.85015  5.13835  5.12837  1  2    2011
APORUS    1398.78  0.937253    0.520440  0.589960  0.52044  0.58996    117.019  836.575  892.581  0  0  0    656.114  0.500  0.469060  656.114  0.500462  0.46906    4.04033  5.63126  5.56099  1  3    2004
APUSOV    7006.92  1.05785    0.360220  0.442360  0.36022  0.44236    389.268  555.548  525.169  0  0  0    2286.360  0.308  0.326300  2286.36  0.308457  0.3263    3.77016  5.45508  5.43520  2  2    2016
APUVIS    3258.86  1.12072    0.366440  0.458820  0.36644  0.45882    290.331  890.900  794.936  290.331  890.9  794.936    1137.410  0.311  0.349020  1137.41  0.311425  0.34902    8.00965  8.17667  8.17667  1  1    2016
APUZOB    1494.59  1.55463    0.165780  0.251440  0.16578  0.25144    2.283  15.272  9.824  0  0  0    221.409  0.095  0.148140  0  0  0    2.95241  4.29404  4.24915  2  1    2011
AQASIW    5421.22  1.17396    0.234880  0.32788  0.23488  0.32788    77.201  142.405  121.303  0  0  0    1066.900  0.168  0.196800  1066.9  0.167637  0.1968    3.49392  4.73425  4.73425    4  5421.22    2016
AQASUG    3806.33  1.1705    0.283360  0.374960  0.28336  0.37496    213.163  560.023  478.447  213.163  560.023  478.447    881.241  0.198  0.231520  881.241  0.197795  0.23152    5.76039  6.21739  6.19642  2  1    2004
AQATAN    1506.71  1.56048    0.177800  0.307900  0  0.29672    3.464  22.991  14.733  0  0  0    212.205  0.090  0.140840  0  0  0    2.00716  4.33147  4.31869  1  1    2004
AQAVOD01    1385.01  1.35274    0.320180  0.406040  0.32018  0.40604    0.890  6.422  4.748  0  0  0    344.285  0.184  0.248580  0  0  0    3.03716  4.25012  4.25012  2  2    2010
AQAVOD    1413.72  1.24063    0.418180  0.488200  0.41818  0.4882    32.501  229.899  185.309  0  0  0    540.918  0.308  0.382620  540.918  0.308409  0.38262    3.61610  5.02395  5.02395  2  2    2004
AQEKOX    1352.01  0.892347    0.513340  0.560940  0.51334  0.56094    92.417  683.558  766.023  92.4174  683.558  766.023    663.997  0.550  0.491120  663.997  0.550369  0.49112    4.13812  4.93858  4.93839  1  2    2011
AQEKUD    1404.04  0.849826    0.518960  0.569620  0.51896  0.56962    116.557  830.156  976.854  116.557  830.156  976.854    698.987  0.586  0.497840  698.987  0.585814  0.49784    4.24222  5.01322  5.01322  1  2    2011
AQEQES    1908  1.07587    0.502500  0.549680  0.5025  0.54968    224.098  1174.520  1091.690  224.098  1174.52  1091.69    923.625  0.450  0.484080  923.625  0.449942  0.48408    5.31034  5.62705  5.60545  1  3    2004
AQESAR    20148.7  1.15133    0.159360  0.250140  0.10018  0.2497    349.628  173.524  150.716  0  0  0    2541.150  0.110  0.126120  0  0  0    3.20166  5.55095  5.54850  2  1    2011
AQIREX    3799.05  1.16805    0.175720  0.279900  0.17572  0.27102    138.891  365.593  312.994  138.891  365.593  312.994    632.467  0.143  0.166480  632.467  0.142528  0.16648    4.46554  5.91794  5.91210  1  1    2004
AQIROJ    1837.48  1.43511    0.300200  0.398100  0  0.3981    27.825  151.429  105.517  0  0  0    464.919  0.176  0.253020  0  0  0    1.79612  4.88010  4.88010  0  0    2016
AQIVIH    1051.2  0.57386    0.681640  0.697200  0.68164  0.6972    214.424  2039.810  3554.540  214.424  2039.81  3554.54    706.046  1.170  0.671660  706.046  1.17043  0.67166    4.47504  5.36187  5.36187  1  3    2016
AQODER    2655.59  1.42937    0.339080  0.414940  0.33908  0.41494    193.289  727.857  509.216  193.289  727.857  509.216    845.327  0.223  0.318320  845.327  0.2227  0.31832    5.42834  6.54305  6.53961  1  3    2016
AQOFAO    6448.71  0.740593    0.566400  0.61926  0.5664  0.61926    533.943  827.984  1118.000  533.943  827.984  1118    3529.640  0.739  0.547340  3529.64  0.739056  0.54734    15.66221  16.18031  16.18031    1  6448.71    2011
AQONAW    5450.56  1.18178    0.160960  0.269060  0  0.26696    137.798  252.815  213.927  0  0  0    666.276  0.103  0.122240  0  0  0    1.61284  5.90383  5.90383  0  0    2011
AQUCOG    3880.18  1.19971    0.594940  0.613640  0.59494  0.61364    543.927  1401.810  1168.460  543.927  1401.81  1168.46    2279.840  0.490  0.587560  2279.84  0.489753  0.58756    10.58051  11.39193  11.39188  3  1    2016
AQUCUM    3883.12  1.1988    0.598300  0.617400  0.5983  0.6174    544.073  1401.120  1168.770  544.073  1401.12  1168.77    2295.310  0.493  0.591100  2295.31  0.493077  0.5911    10.70388  11.49259  11.49259  3  1    2016
AQUDIB    3881.07  1.19943    0.592140  0.611400  0.59214  0.6114    542.423  1397.610  1165.230  542.423  1397.61  1165.23    2268.560  0.487  0.584520  2268.56  0.487331  0.58452    10.52565  11.33929  11.33882  3  1    2016
AQUMIJ    1167.78  0.534292    0.670400  0.707300  0.6704  0.7073    254.093  2175.860  4072.410  254.093  2175.86  4072.41    771.484  1.236  0.660640  771.484  1.23648  0.66064    6.99710  7.81395  7.81395  1  2    2011
AQUQOT    1301.81  1.77779    0.451540  0.504500  0.45154  0.5045    71.952  552.707  310.895  0  0  0    518.043  0.224  0.397940  518.043  0.223839  0.39794    3.65830  5.01919  5.00984  1  2    2011
AQUWUF    2294.32  0.725764    0.579460  0.611760  0.57946  0.61176    352.858  1537.960  2119.090  352.858  1537.96  2119.09    1285.190  0.772  0.560160  1285.19  0.771821  0.56016    7.27454  7.87089  7.85904  1  3    2011
ARABAY    3894.86  1.6569    0.073000  0.180900  0  0.18062    3.712  9.531  5.753  0  0  0    207.518  0.032  0.053280  0  0  0    1.14173  4.40250  4.12621  0  0    2016
ARABEC    3927.04  1.62159    0.073060  0.184000  0  0.1839    6.557  16.696  10.296  0  0  0    202.085  0.032  0.051460  0  0  0    1.11091  4.47009  4.46140  0  0    2016
ARABIG    3865.66  1.67863    0.069540  0.178480  0  0.17834    3.173  8.209  4.890  0  0  0    203.875  0.031  0.052740  0  0  0    1.15602  4.36692  4.35822  0  0    2016
ARADAA    3041.78  0.879198    0.524640  0.575760  0.52464  0.57488    368.954  1212.960  1379.620  368.954  1212.96  1379.62    1474.650  0.551  0.484800  1474.65  0.551411  0.4848    4.78602  6.01463  6.01463  1  3    2016
ARAGOR    5100.07  1.42487    0.142800  0.277960  0  0.27796    1.898  3.722  2.612  0  0  0    427.692  0.059  0.083860  0  0  0    2.00785  4.20552  4.20552  2  1    2016
ARAGUX    4255.11  1.73432    0.132080  0.228840  0  0.22818    43.234  101.606  58.586  0  0  0    488.742  0.066  0.114860  0  0  0    1.53349  4.94778  4.94778  0  0    2016
ARAWEW    3508.3  1.19399    0.300320  0.436100  0  0.4361    61.170  174.359  146.030  0  0  0    849.009  0.203  0.242000  0  0  0    1.97620  4.56218  4.55681  0  0    2011
ARAXEW    1294.38  1.12286    0.377680  0.479020  0.37768  0.47902    16.564  127.968  113.966  0  0  0    388.133  0.267  0.299860  0  0  0    3.23595  5.05198  5.00230  1  3    2004
AREGUZ    2052.68  1.73748    0.223860  0.327580  0.22386  0.32346    10.284  50.101  28.835  0  0  0    383.893  0.108  0.187020  0  0  0    2.74124  4.38387  4.37215  2  1    2004
ARESUL    2596.2  1.16468    0.309260  0.408180  0.30926  0.40702    71.695  276.154  237.108  0  0  0    683.682  0.226  0.263340  0  0  0    2.66781  4.90391  4.89616  1  2    2004
AREZUS    3854.76  1.07202    0.278900  0.387820  0.26626  0.38482    36.600  94.947  88.569  0  0  0    841.109  0.204  0.218200  0  0  0    2.97918  4.93820  4.93020  1  3    2004
ARICIN    4336.88  1.44804    0.201460  0.289380  0.20146  0.28896    20.125  46.403  32.046  0  0  0    794.083  0.126  0.183100  794.083  0.126447  0.1831    3.70862  4.70439  4.68619  4  1    2004
ARICOT    3756.53  0.885401    0.550860  0.593120  0.55086  0.59296    662.302  1763.070  1991.270  662.302  1763.07  1991.27    2019.060  0.607  0.537480  2019.06  0.607047  0.53748    6.04402  8.26952  8.25174  1  3    2004
ARINIZ    1276.74  1.74575    0.152760  0.267360  0.15276  0.26308    13.193  103.334  59.192  0  0  0    172.641  0.077  0.135220  172.641  0.0774568  0.13522    3.74295  4.54609  4.54609  1  1    2011
ARINOF    1384.71  1.16089    0.227280  0.327360  0.22728  0.32736    2.053  14.824  12.770  0  0  0    258.442  0.161  0.186640  0  0  0    3.15816  4.26527  4.26527  2  1    2011
ARINUL    3187.7  1.12547    0.189120  0.314080  0.18912  0.31274    14.202  44.553  39.587  0  0  0    495.113  0.138  0.155320  495.113  0.138005  0.15532    3.52914  4.41731  4.41731  4  1    2011
AROTUW    2338.35  0.954235    0.632180  0.683780  0.63218  0.68378    459.582  1965.410  2059.670  459.582  1965.41  2059.67    1408.860  0.631  0.602500  1408.86  0.631396  0.6025    5.92439  6.67492  6.67492  2  2    2004
ARUBEW    1885.23  1.11596    0.294780  0.384940  0.29478  0.38494    76.827  407.520  365.173  0  0  0    497.888  0.237  0.264100  0  0  0    2.83554  5.45526  5.45526  1  1    2016
ARUBOG    1812.59  1.16068    0.281760  0.368580  0  0.36828    60.499  333.771  287.564  0  0  0    454.961  0.216  0.251000  0  0  0    2.29029  5.27837  5.23956  1  1    2016
ARUCAT    1856.9  1.13298    0.292060  0.378440  0  0.37844    69.743  375.589  331.504  0  0  0    484.986  0.231  0.261180  0  0  0    2.59855  5.32287  5.32287  1  1    2016
ARUCUN    1790.39  1.17134    0.269040  0.361660  0  0.36144    47.033  262.698  224.272  0  0  0    428.011  0.204  0.239060  0  0  0    2.06515  4.99558  4.99558  1  1    2016
ASABOL    1166.27  1.47172    0.140080  0.288820  0  0.2833    0.205  1.760  1.196  0  0  0    101.395  0.059  0.086940  0  0  0    2.46337  4.16813  4.16163  1  2    2004
ASACEC    938.426  1.32638    0.160540  0.237240  0  0.21926    0.890  9.479  7.146  0  0  0    102.739  0.083  0.109480  0  0  0    2.10867  4.20887  4.20887  1  1    2004
ASAFEF    2302.29  1.29725    0.300780  0.364660  0.30078  0.36466    165.685  719.653  554.751  165.685  719.653  554.751    643.168  0.215  0.279360  643.168  0.215347  0.27936    5.46186  5.71067  5.70931  2  1    2004
ASAJUZ    2010.04  1.63336    0.223540  0.325100  0  0.3251    29.530  146.915  89.946  0  0  0    391.837  0.119  0.194940  0  0  0    1.97307  4.67742  4.67742  0  0    2004
ASALOV    2121.73  1.38922    0.211860  0.329260  0  0.32926    5.830  27.476  19.778  0  0  0    318.642  0.108  0.150180  0  0  0    2.43520  4.37581  4.37581  2  1    2004
ASAMAK    1918.23  1.05863    0.527680  0.578980  0.52768  0.57898    330.618  1723.560  1628.100  330.618  1723.56  1628.1    988.348  0.487  0.515240  988.348  0.486704  0.51524    6.23456  7.56948  7.56948  1  2    2016
ASAYOJ    2019.01  1.41048    0.080300  0.247940  0  0.24444    0.411  2.033  1.442  0  0  0    119.849  0.042  0.059360  0  0  0    1.30455  4.06117  4.06117  0  0    2011
ASEKUE    2777.99  0.922529    0.430900  0.498420  0.4309  0.49842    170.554  613.948  665.505  0  0  0    1110.470  0.433  0.399740  1110.47  0.433309  0.39974    3.83425  5.17737  5.17728  1  3    2004
ASELIV    7296.17  1.66348    0.062980  0.210160  0  0.21016    15.415  21.127  12.701  0  0  0    369.478  0.030  0.050640  0  0  0    1.62974  4.80112  4.80112  0  0    2016
ASEPOD    1779.78  1.03199    0.343300  0.415800  0.3433  0.41536    108.214  608.019  589.174  108.214  608.019  589.174    579.959  0.316  0.325860  579.959  0.31576  0.32586    4.27875  5.08758  5.08517  1  1    2004
ASIQEA    4194.97  0.902561    0.444320  0.521220  0.44432  0.52122    455.993  1087.000  1204.350  455.993  1087  1204.35    1747.880  0.462  0.416660  1747.88  0.461642  0.41666    6.13615  8.78205  8.77686  2  3    2016
ASIQIE    4237.16  0.893575    0.444620  0.5208  0.44462  0.5208    465.895  1099.550  1230.500  465.895  1099.55  1230.5    1774.010  0.469  0.418680  1774.01  0.468545  0.41868    6.13479  8.93478  8.92317    2  4237.16    2016
ASIQUQ    10912.7  1.02996    0.529620  0.58372  0.52962  0.58372    1635.060  1498.300  1454.720  1635.06  1498.3  1454.72    5590.160  0.497  0.512260  5590.16  0.49736  0.51226    4.67019  10.05190  9.89720    2  10912.7    2016
ASIVAZ    4593.44  1.07238    0.269340  0.328020  0.26934  0.32184    286.824  624.421  582.275  286.824  624.421  582.275    1138.800  0.231  0.247920  1138.8  0.231186  0.24792    5.86712  7.39177  7.39177  1  1    2004
ASUBIB    1823.61  1.77825    0.189320  0.277160  0  0.27312    6.237  34.203  19.234  0  0  0    248.084  0.077  0.136040  0  0  0    2.38201  4.51934  4.51240  1  1    2016
ASUBIZ    2334.07  1.10344    0.417720  0.479220  0.41772  0.47922    212.014  908.345  823.195  212.014  908.345  823.195    917.195  0.356  0.392960  917.195  0.356123  0.39296    4.20637  6.04691  6.02496  2  1    2004
ASUGOK    2295.58  1.23228    0.248200  0.357780  0.2482  0.35778    10.357  45.119  36.614  0  0  0    382.352  0.135  0.166560  0  0  0    2.93505  4.47469  4.41500  4  1    2004
ASULAD    2151.41  1.14165    0.184200  0.333700  0.1842  0.3337    7.289  33.879  29.675  0  0  0    323.228  0.132  0.150240  0  0  0    3.03601  4.37564  4.32473  2  1    2016
ATADEG    5681.63  1.48454    0.134220  0.223720  0.13422  0.211    104.793  184.442  124.242  0  0  0    707.250  0.084  0.124480  707.25  0.0838508  0.12448    3.93903  4.95431  4.95431  2  1    2016
ATAPER    1668.65  0.747854    0.733540  0.760800  0.73354  0.7608    154.212  924.171  1235.768  150.054  899.254  1202.45    1204.260  0.965  0.721700  1204.26  0.965028  0.7217    16.00126  16.44806  16.44806  1  2    2011
ATARAP    1434.55  1.33695    0.170320  0.226900  0.17032  0.22166    0.068  0.477  0.357  0  0  0    208.899  0.109  0.145620  0  0  0    3.14370  4.06094  4.06094  1  1    2011
ATEGOX    3643.36  0.801694    0.538120  0.588640  0.53812  0.58864    572.599  1571.620  1960.380  572.599  1571.62  1960.38    1911.820  0.655  0.524740  1911.82  0.654539  0.52474    6.52068  8.83738  8.83654  1  3    2016
ATEHOY    6287.79  1.11059    0.352000  0.454040  0.352  0.45404    374.664  595.860  536.527  0  0  0    1910.360  0.274  0.303820  1910.36  0.273567  0.30382    3.39645  5.57977  5.53703  2  2    2016
ATEQEX    3208.16  1.52412    0.162400  0.246200  0.14922  0.21892    43.773  136.443  89.522  0  0  0    413.275  0.085  0.128820  413.275  0.0845208  0.12882    3.60630  4.84030  4.83967  1  1    2016
ATERAU    886.141  1.43414    0.270500  0.373760  0.2705  0.3717    10.542  118.965  82.952  0  0  0    213.454  0.168  0.240880  213.454  0.167961  0.24088    3.90174  4.63220  4.62295  1  1    2016
ATESAV    2835.23  1.21158    0.248680  0.341320  0.24868  0.34132    94.028  331.643  273.729  94.0284  331.643  273.729    631.858  0.184  0.222860  551.678  0.160601  0.19458    4.48633  5.46672  5.46672  2  2    2016
ATEVOK    1885.5  0.674448    0.580780  0.632320  0.58078  0.63232    290.330  1539.800  2283.050  290.33  1539.8  2283.05    1043.480  0.821  0.553420  1043.48  0.820553  0.55342    7.43444  8.48924  8.48924  1  3    2004
ATEYAB    1553.88  1.06954    0.321640  0.402880  0.32164  0.40288    42.655  274.507  256.660  0  0  0    451.092  0.271  0.290300  451.092  0.271426  0.2903    3.41925  4.99980  4.95599  1  1    2016
ATEYEF    985.225  1.36638    0.171680  0.281020  0  0.28032    0.137  1.389  1.017  0  0  0    102.621  0.076  0.104160  0  0  0    2.07780  4.05386  4.05386  1  1    2016
ATIBIP    6393.03  1.10444    0.264000  0.343220  0.264  0.34322    135.173  211.439  191.445  0  0  0    1442.910  0.204  0.225700  1442.91  0.204358  0.2257    3.51521  4.97688  4.88806  1  3    2011
ATIBOU01    1813.75  1.59271    0.315540  0.400780  0.31554  0.40078    59.679  329.038  206.590  0  0  0    515.322  0.178  0.284120  515.322  0.178387  0.28412    3.76721  5.00783  5.00783  2  1    2009
ATIBOU02    1817.65  1.58929    0.317480  0.406960  0.31748  0.40696    62.785  345.419  217.341  0  0  0    521.411  0.180  0.286860  521.411  0.180495  0.28686    3.77445  5.02302  4.99735  2  1    2014
ATIBOU    1737.42  1.66268    0.288760  0.373920  0.28876  0.37392    37.281  214.578  129.055  0  0  0    449.992  0.156  0.259000  449.992  0.155772  0.259    3.68647  4.63459  4.61992  2  1    2004
ATIBUA    1723.82  1.6758    0.282680  0.366960  0.28268  0.36696    33.301  193.181  115.277  0  0  0    432.921  0.150  0.251140  432.921  0.149863  0.25114    3.53081  4.85289  4.84351  2  1    2004
ATICAH    1810.98  1.59515    0.309760  0.397080  0.30976  0.39708    56.039  309.443  193.990  0  0  0    505.734  0.175  0.279260  505.734  0.175068  0.27926    3.71899  5.07347  5.06132  2  1    2004
ATICUD    3385.78  0.755572    0.616700  0.649940  0.6167  0.64994    612.616  1809.380  2394.720  612.616  1809.38  2394.72    1986.640  0.777  0.586760  1986.64  0.776577  0.58676    5.43818  6.06399  6.03619  1  3    2016
ATIDAK    2743.37  1.12665    0.231640  0.373160  0.23164  0.37316    65.756  239.691  212.746  0  0  0    594.982  0.192  0.216880  594.982  0.192499  0.21688    3.96267  5.26383  5.26383  2  1    2016
ATISUR    4968.78  0.538368    0.539520  0.586500  0.53952  0.5865    754.691  1518.860  2821.240  754.691  1518.86  2821.24    2634.450  0.985  0.530200  2634.45  0.984828  0.5302    7.48640  9.98537  9.98537  1  2    2004
ATIZUA    2606.08  1.12331    0.367880  0.430480  0.36788  0.43048    49.964  191.721  170.676  0  0  0    827.066  0.283  0.317360  827.066  0.282523  0.31736    3.60105  4.74516  4.73521  1  3    2016
